== Sabre Benchmark Results ==

Sabre Version: 0.8.0
JRE Vendor:    Oracle Corporation
JRE Version:   26
OS Name:       Windows 11
OS Version:    10.0
Memory Used:   536870912000B
Max Memory:    536870912000B
Threads:       10
Runs:          10
Shuffle:       true
Start:         1783539936483 (2026-07-08T15:45:36.483-04:00[America/New_York])
End:           1783916637949 (2026-07-13T00:23:57.949-04:00[America/New_York])
Duration:      376701466ms (4d8h38m21s466ms)
Compute Time:  3764295158ms (43d13h38m15s158ms)

= Problems =

+-------------------+------------+----------+------------------+----------------+------------------+----------------+-------------------+-----------------+------+-----------------------+--------------------------+-----------------+--------------+------------------------+-------------------+-------------------+--------------------+--------------------+---------------------+---------------------+----------------------+----------------------+---------------+---------------+--------------------+--------------------+
| Name              | Characters | Entities | Fluent Templates | Ground Fluents | Action Templates | Ground Actions | Trigger Templates | Ground Triggers | Goal | Author Temporal Limit | Character Temporal Limit | Epistemic Limit | Times Solved | Unique Planners Solved | Min Nodes Visited | Max Nodes Visited | Avg. Nodes Visited | Nodes Visited Std. | Min Nodes Generated | Max Nodes Generated | Avg. Nodes Generated | Nodes Generated Std. | Min Time (ms) | Max Time (ms) | Avg. Time (ms)     | Time Std. (ms)     |
+-------------------+------------+----------+------------------+----------------+------------------+----------------+-------------------+-----------------+------+-----------------------+--------------------------+-----------------+--------------+------------------------+-------------------+-------------------+--------------------+--------------------+---------------------+---------------------+----------------------+----------------------+---------------+---------------+--------------------+--------------------+
| space_any         |          2 |       11 |                9 |             23 |               10 |             29 |                10 |              58 | 1.00 |                     9 |                        3 |               1 |          120 |                     12 |                 2 |                26 |               7.34 |               6.77 |                  12 |                 329 |                56.86 |                70.48 |             0 |            24 |               2.69 |               3.97 |
| space_two         |          2 |       11 |                9 |             23 |               10 |             29 |                10 |              58 | 2.00 |                     9 |                        3 |               1 |          120 |                     12 |                 6 |                30 |              15.10 |               8.29 |                  50 |                 351 |               133.81 |                98.88 |             1 |            25 |               6.44 |               6.43 |
| space_three       |          2 |       11 |                9 |             23 |               10 |             29 |                10 |              58 | 3.00 |                     9 |                        3 |               1 |          120 |                     12 |                 6 |               112 |              30.38 |              26.32 |                  54 |                1765 |               293.93 |               386.23 |             2 |           101 |              15.61 |              21.93 |
| treasure          |          2 |        6 |                2 |              4 |                4 |              5 |                 0 |               0 | 1.00 |                     4 |                        4 |               3 |          120 |                     12 |                22 |                74 |              44.58 |              15.92 |                  77 |                 169 |               105.85 |                28.67 |             0 |            15 |               1.01 |               1.47 |
| fantasy_any       |          4 |       11 |                9 |             61 |                8 |             76 |                12 |             130 | 1.00 |                     9 |                        3 |               2 |          120 |                     12 |                 2 |               285 |              62.68 |              92.06 |                  43 |                1967 |               536.07 |               631.64 |             2 |           241 |              50.61 |              67.00 |
| secretagent       |          2 |       12 |                4 |             12 |                4 |             44 |                 6 |              68 | 1.00 |                     8 |                        8 |               1 |          120 |                     12 |                30 |               665 |             254.47 |             176.72 |                 107 |                 828 |               496.19 |               272.45 |             9 |            51 |              22.61 |              10.12 |
| space_four        |          2 |       11 |                9 |             23 |               10 |             29 |                10 |              58 | 4.00 |                     9 |                        3 |               1 |          120 |                     12 |                42 |              4397 |             631.92 |            1091.63 |                 300 |               39687 |              5008.38 |              9483.04 |            16 |          2610 |             322.80 |             659.32 |
| raiders           |          3 |        9 |                5 |             21 |                5 |             39 |                 4 |              66 | 1.00 |                     7 |                        4 |               1 |          120 |                     12 |                48 |              4571 |             913.13 |            1182.64 |                 455 |               11048 |              3931.91 |              2881.88 |            19 |           683 |             206.65 |             178.01 |
| space_all         |          2 |       11 |                9 |             23 |               10 |             29 |                10 |              58 | 5.00 |                     9 |                        3 |               1 |          120 |                     12 |               761 |              4397 |            1327.12 |             829.09 |                5677 |               39687 |             10612.43 |              7611.71 |           257 |          2677 |             592.60 |             562.19 |
| bribery           |          3 |        5 |                4 |             16 |                5 |             27 |                 0 |               0 | 1.00 |                     5 |                        5 |               2 |          120 |                     12 |                 2 |             22368 |            2880.48 |            6237.72 |                  32 |               53998 |              7594.48 |             15014.40 |             0 |           496 |             112.62 |             178.34 |
| fantasy_two       |          4 |       11 |                9 |             61 |                8 |             76 |                12 |             130 | 2.00 |                     9 |                        3 |               2 |          120 |                     12 |               796 |             73851 |           11800.62 |           20499.74 |               13019 |             1054073 |            139980.31 |            282136.49 |          2074 |         77196 |           12762.78 |           19873.73 |
| gramma_any        |          4 |       15 |                6 |             73 |                7 |            812 |                11 |             992 | 1.00 |                     6 |                        5 |               2 |          120 |                     12 |              1618 |             64376 |           14296.09 |           19518.57 |                6488 |              175886 |             55085.26 |             42897.03 |          2643 |         46498 |           24708.95 |           13064.62 |
| deerhunter_any    |          3 |        8 |                7 |             32 |                8 |             28 |                 7 |              69 | 1.00 |                    10 |                        6 |               1 |          120 |                     12 |                65 |             89805 |           16465.22 |           28545.45 |                 485 |              519888 |             77950.06 |            142430.89 |            43 |         33325 |            5471.80 |            8597.05 |
| jailbreak_lose    |          3 |       14 |                8 |             26 |               13 |            106 |                 2 |              54 | 1.00 |                     7 |                        6 |               1 |          110 |                     11 |               427 |           1000000 |          195538.72 |          325836.25 |                5118 |             1896811 |            342669.53 |            564961.30 |           179 |         50420 |           13370.92 |           16035.44 |
| basketball_any    |          4 |       11 |                8 |             81 |                8 |            168 |                 6 |             336 | 1.00 |                     7 |                        5 |               2 |          109 |                     12 |               732 |           1000000 |          182200.13 |          313364.11 |                8755 |             5110439 |            787661.40 |           1320068.82 |          1078 |       1324582 |          152026.92 |          252210.27 |
| gramma_win        |          4 |       15 |                6 |             73 |                7 |            812 |                11 |             992 | 2.00 |                     6 |                        5 |               2 |          100 |                     10 |              2957 |           1000000 |          310745.90 |          354570.32 |               45569 |             4005329 |           1035867.64 |           1062474.79 |         19779 |       3545651 |          671062.14 |          892295.68 |
| hospital_any      |          4 |       13 |                6 |             48 |                4 |            102 |                 4 |             184 | 1.00 |                    11 |                        5 |               3 |           98 |                     10 |                23 |           1000000 |          271551.02 |          405712.14 |                 545 |             4081137 |           1279073.67 |           1534764.83 |           164 |        922722 |          183423.55 |          278167.37 |
| lovers            |          3 |       10 |                7 |             40 |                6 |            312 |                 9 |             375 | 1.00 |                     5 |                        5 |               2 |           61 |                      7 |              4661 |           1000000 |          603534.03 |          460413.58 |               90217 |            24969498 |           4662326.82 |           6942049.53 |          4510 |       8424819 |         1281112.97 |         2167072.54 |
| deerhunter_both   |          3 |        8 |                7 |             32 |                8 |             28 |                 7 |              69 | 2.00 |                    10 |                        6 |               1 |           50 |                      5 |             41440 |           1000000 |          712282.13 |          390239.05 |              212971 |            10721164 |           4990995.46 |           3753367.70 |         31536 |       4929516 |         1434438.88 |         1532569.70 |
| jailbreak_escape  |          3 |       14 |                8 |             26 |               13 |            106 |                 2 |              54 | 3.00 |                     7 |                        6 |               1 |           50 |                      5 |            101473 |           1000000 |          714677.53 |          390388.80 |             1061060 |            13421090 |           3579717.13 |           3735313.09 |         21028 |        992472 |          233351.01 |          239382.35 |
| basketball_both   |          4 |       11 |                8 |             81 |                8 |            168 |                 6 |             336 | 2.00 |                     7 |                        5 |               2 |           20 |                      2 |             46040 |           1000000 |          879068.53 |          287910.69 |             1002509 |            25389202 |           7140892.18 |           6756833.97 |        125529 |       4848949 |         2015738.68 |         1755016.43 |
| jailbreak_revenge |          3 |       14 |                8 |             26 |               13 |            106 |                 2 |              54 | 6.00 |                     7 |                        6 |               1 |           10 |                      1 |            202696 |           1000000 |          933722.43 |          219818.74 |             1217711 |            14615930 |           5031825.04 |           4366259.51 |         25730 |        978435 |          364905.49 |          308514.47 |
| fantasy_all       |          4 |       11 |                9 |             61 |                8 |             76 |                12 |             130 | 3.00 |                     9 |                        3 |               2 |           10 |                      1 |            690346 |           1000000 |          974195.76 |           85582.99 |             9285312 |            15504283 |          13160398.87 |           2485838.63 |       1219644 |       5622849 |         3247707.97 |         1242683.52 |
| western           |          4 |       10 |               12 |             95 |                9 |            352 |                17 |             624 | 1.00 |                     8 |                        5 |               1 |            1 |                      1 |            723499 |           1000000 |          997695.83 |           25135.58 |             1885430 |            39351298 |          15384119.76 |          12548869.24 |        501250 |      27408046 |         9547712.78 |         8020869.77 |
| hospital_both     |          4 |       13 |                6 |             48 |                4 |            102 |                 4 |             184 | 2.00 |                    11 |                        5 |               3 |            0 |                      0 |           1000000 |           1000000 |         1000000.00 |               0.00 |             1379971 |            25633701 |          11472327.90 |           8913620.82 |        141472 |       6851618 |         2252819.87 |         2169564.63 |
| aladdin_both      |          5 |        8 |               14 |            100 |               12 |            182 |                14 |             264 | 2.00 |                    13 |                       10 |               2 |            0 |                      0 |           1000000 |           1000000 |         1000000.00 |               0.00 |             1494545 |            35004125 |          16063337.34 |          10213850.28 |        538172 |      10741108 |         4950034.92 |         3379300.40 |
| aladdin_any       |          5 |        8 |               14 |            100 |               12 |            182 |                14 |             264 | 1.00 |                    13 |                       10 |               2 |            0 |                      0 |           1000000 |           1000000 |         1000000.00 |               0.00 |             1494545 |            35004125 |          16063337.34 |          10213850.28 |        519548 |      10878897 |         4977143.06 |         3405184.66 |
+-------------------+------------+----------+------------------+----------------+------------------+----------------+-------------------+-----------------+------+-----------------------+--------------------------+-----------------+--------------+------------------------+-------------------+-------------------+--------------------+--------------------+---------------------+---------------------+----------------------+----------------------+---------------+---------------+--------------------+--------------------+

= Planners =

+----------+-------------------+----------+-------------------------------------+-----------------+------------------------+---------------------+-----------------------+-----------------+
| Name     | Search Method     | Cost     | Heuristic                           | Problems Solved | Unique Problems Solved | Total Nodes Visited | Total Nodes Generated | Total Time (ms) |
+----------+-------------------+----------+-------------------------------------+-----------------+------------------------+---------------------+-----------------------+-----------------+
| EFS hmax | explanation-first | temporal | max graph with no repeated roots    |             220 |                     22 |            62624785 |            1057159279 |       464316707 |
| A* rp    | best-first        | temporal | relaxed plan with no repeated roots |             210 |                     21 |            75848976 |            1366310195 |       528873532 |
| A* hmax  | best-first        | temporal | max graph with no repeated roots    |             200 |                     20 |            72922355 |            1483944415 |       587919157 |
| BFS      | best-first        | temporal | reachability with no repeated roots |             190 |                     19 |            89917814 |            2070589139 |       353007174 |
| EFS rp   | explanation-first | temporal | relaxed plan with no repeated roots |             187 |                     20 |            99224594 |             433534948 |       157183865 |
| A* h+    | best-first        | temporal | sum graph with no repeated roots    |             180 |                     18 |            94284409 |            1677174809 |       617081725 |
| EFS h+   | explanation-first | temporal | sum graph with no repeated roots    |             173 |                     18 |           104127917 |             459539028 |       174285465 |
| EFS      | explanation-first | temporal | reachability with no repeated roots |             171 |                     18 |           126311360 |             890862807 |       146423844 |
| GFS hmax | goal-first        | temporal | max graph with no repeated roots    |             170 |                     17 |           105184485 |            1245314221 |       419992850 |
| GFS rp   | goal-first        | temporal | relaxed plan with no repeated roots |             170 |                     17 |           105571848 |             399622403 |       122844016 |
| GFS h+   | goal-first        | temporal | sum graph with no repeated roots    |             158 |                     16 |           118456315 |             418370832 |       134631674 |
| GFS      | goal-first        | temporal | reachability with no repeated roots |             150 |                     15 |           124398074 |             653138196 |        57735149 |
+----------+-------------------+----------+-------------------------------------+-----------------+------------------------+---------------------+-----------------------+-----------------+

= Results =

+-------------------+----------+-----+----------+-------------+---------------+-----------------+-----------+
| Problem           | Planner  | Run | Success? | Plan Length | Nodes Visited | Nodes Generated | Time (ms) |
+-------------------+----------+-----+----------+-------------+---------------+-----------------+-----------+
| bribery           | BFS      |   1 | true     |           2 |             9 |             161 |         0 |
| bribery           | BFS      |   2 | true     |           2 |            10 |             177 |         1 |
| bribery           | BFS      |   3 | true     |           2 |             9 |             161 |         1 |
| bribery           | BFS      |   4 | true     |           2 |             8 |             145 |         1 |
| bribery           | BFS      |   5 | true     |           2 |             9 |             161 |         1 |
| bribery           | BFS      |   6 | true     |           2 |             8 |             145 |         1 |
| bribery           | BFS      |   7 | true     |           2 |            10 |             177 |         1 |
| bribery           | BFS      |   8 | true     |           2 |            10 |             177 |         1 |
| bribery           | BFS      |   9 | true     |           2 |            10 |             177 |         0 |
| bribery           | BFS      |  10 | true     |           2 |             9 |             161 |         0 |
| bribery           | EFS      |   1 | true     |           2 |         22361 |           53920 |       493 |
| bribery           | EFS      |   2 | true     |           2 |         22361 |           53920 |       496 |
| bribery           | EFS      |   3 | true     |           2 |         22360 |           53917 |       480 |
| bribery           | EFS      |   4 | true     |           2 |         22367 |           53995 |       473 |
| bribery           | EFS      |   5 | true     |           2 |         22368 |           53998 |       412 |
| bribery           | EFS      |   6 | true     |           2 |         22368 |           53998 |       408 |
| bribery           | EFS      |   7 | true     |           2 |         22361 |           53920 |       397 |
| bribery           | EFS      |   8 | true     |           2 |         22361 |           53920 |       482 |
| bribery           | EFS      |   9 | true     |           2 |         22362 |           53923 |       466 |
| bribery           | EFS      |  10 | true     |           2 |         22368 |           53998 |       402 |
| bribery           | GFS      |   1 | true     |           2 |            88 |             968 |         2 |
| bribery           | GFS      |   2 | true     |           2 |           100 |            1098 |         4 |
| bribery           | GFS      |   3 | true     |           2 |            87 |             958 |         2 |
| bribery           | GFS      |   4 | true     |           2 |            79 |             868 |         2 |
| bribery           | GFS      |   5 | true     |           2 |            88 |             968 |         2 |
| bribery           | GFS      |   6 | true     |           2 |            80 |             878 |         2 |
| bribery           | GFS      |   7 | true     |           2 |            99 |            1088 |         2 |
| bribery           | GFS      |   8 | true     |           2 |            99 |            1088 |         2 |
| bribery           | GFS      |   9 | true     |           2 |            99 |            1088 |         2 |
| bribery           | GFS      |  10 | true     |           2 |            90 |             988 |         2 |
| bribery           | A* h+    |   1 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* h+    |   2 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* h+    |   3 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* h+    |   4 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* h+    |   5 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* h+    |   6 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* h+    |   7 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* h+    |   8 | true     |           2 |             2 |              37 |         3 |
| bribery           | A* h+    |   9 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* h+    |  10 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* hmax  |   1 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* hmax  |   2 | true     |           2 |             2 |              37 |         1 |
| bribery           | A* hmax  |   3 | true     |           2 |             2 |              37 |         1 |
| bribery           | A* hmax  |   4 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* hmax  |   5 | true     |           2 |             2 |              37 |         1 |
| bribery           | A* hmax  |   6 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* hmax  |   7 | true     |           2 |             2 |              37 |         1 |
| bribery           | A* hmax  |   8 | true     |           2 |             2 |              37 |         1 |
| bribery           | A* hmax  |   9 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* hmax  |  10 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* rp    |   1 | true     |           2 |             2 |              37 |         1 |
| bribery           | A* rp    |   2 | true     |           2 |             2 |              37 |         1 |
| bribery           | A* rp    |   3 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* rp    |   4 | true     |           2 |             2 |              37 |         1 |
| bribery           | A* rp    |   5 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* rp    |   6 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* rp    |   7 | true     |           2 |             2 |              37 |         1 |
| bribery           | A* rp    |   8 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* rp    |   9 | true     |           2 |             2 |              37 |         0 |
| bribery           | A* rp    |  10 | true     |           2 |             2 |              37 |         1 |
| bribery           | EFS h+   |   1 | true     |           2 |          5743 |           15047 |       341 |
| bribery           | EFS h+   |   2 | true     |           2 |          5743 |           15047 |       348 |
| bribery           | EFS h+   |   3 | true     |           2 |          5743 |           15047 |       345 |
| bribery           | EFS h+   |   4 | true     |           2 |          5743 |           15047 |       353 |
| bribery           | EFS h+   |   5 | true     |           2 |          5743 |           15047 |       346 |
| bribery           | EFS h+   |   6 | true     |           2 |          5743 |           15047 |       348 |
| bribery           | EFS h+   |   7 | true     |           2 |          5743 |           15047 |       335 |
| bribery           | EFS h+   |   8 | true     |           2 |          5744 |           15050 |       341 |
| bribery           | EFS h+   |   9 | true     |           2 |          5744 |           15050 |       323 |
| bribery           | EFS h+   |  10 | true     |           2 |          5744 |           15050 |       341 |
| bribery           | EFS hmax |   1 | true     |           2 |           600 |            5716 |       108 |
| bribery           | EFS hmax |   2 | true     |           2 |           600 |            5716 |       106 |
| bribery           | EFS hmax |   3 | true     |           2 |           600 |            5716 |       108 |
| bribery           | EFS hmax |   4 | true     |           2 |           600 |            5716 |        98 |
| bribery           | EFS hmax |   5 | true     |           2 |           600 |            5716 |       103 |
| bribery           | EFS hmax |   6 | true     |           2 |           600 |            5716 |       118 |
| bribery           | EFS hmax |   7 | true     |           2 |           600 |            5716 |        98 |
| bribery           | EFS hmax |   8 | true     |           2 |           601 |            5719 |        82 |
| bribery           | EFS hmax |   9 | true     |           2 |           601 |            5719 |       100 |
| bribery           | EFS hmax |  10 | true     |           2 |           601 |            5719 |       116 |
| bribery           | EFS rp   |   1 | true     |           2 |          5743 |           15047 |       447 |
| bribery           | EFS rp   |   2 | true     |           2 |          5743 |           15047 |       459 |
| bribery           | EFS rp   |   3 | true     |           2 |          5743 |           15047 |       451 |
| bribery           | EFS rp   |   4 | true     |           2 |          5743 |           15047 |       450 |
| bribery           | EFS rp   |   5 | true     |           2 |          5743 |           15047 |       447 |
| bribery           | EFS rp   |   6 | true     |           2 |          5743 |           15047 |       419 |
| bribery           | EFS rp   |   7 | true     |           2 |          5743 |           15047 |       454 |
| bribery           | EFS rp   |   8 | true     |           2 |          5744 |           15050 |       455 |
| bribery           | EFS rp   |   9 | true     |           2 |          5744 |           15050 |       453 |
| bribery           | EFS rp   |  10 | true     |           2 |          5744 |           15050 |       448 |
| bribery           | GFS h+   |   1 | true     |           2 |             3 |              32 |         6 |
| bribery           | GFS h+   |   2 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS h+   |   3 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS h+   |   4 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS h+   |   5 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS h+   |   6 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS h+   |   7 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS h+   |   8 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS h+   |   9 | true     |           2 |             3 |              32 |         2 |
| bribery           | GFS h+   |  10 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS hmax |   1 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS hmax |   2 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS hmax |   3 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS hmax |   4 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS hmax |   5 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS hmax |   6 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS hmax |   7 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS hmax |   8 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS hmax |   9 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS hmax |  10 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS rp   |   1 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS rp   |   2 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS rp   |   3 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS rp   |   4 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS rp   |   5 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS rp   |   6 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS rp   |   7 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS rp   |   8 | true     |           2 |             3 |              32 |         0 |
| bribery           | GFS rp   |   9 | true     |           2 |             3 |              32 |         1 |
| bribery           | GFS rp   |  10 | true     |           2 |             3 |              32 |         1 |
| deerhunter_any    | BFS      |   1 | true     |           6 |         10100 |           81729 |      2994 |
| deerhunter_any    | BFS      |   2 | true     |           6 |         10108 |           81848 |      3023 |
| deerhunter_any    | BFS      |   3 | true     |           6 |         10100 |           81729 |      2992 |
| deerhunter_any    | BFS      |   4 | true     |           6 |         10100 |           81729 |      1981 |
| deerhunter_any    | BFS      |   5 | true     |           6 |         10108 |           81848 |      2017 |
| deerhunter_any    | BFS      |   6 | true     |           6 |         10108 |           81848 |      3032 |
| deerhunter_any    | BFS      |   7 | true     |           6 |         10108 |           81848 |      3040 |
| deerhunter_any    | BFS      |   8 | true     |           6 |         10100 |           81729 |      1999 |
| deerhunter_any    | BFS      |   9 | true     |           6 |         10100 |           81729 |      1981 |
| deerhunter_any    | BFS      |  10 | true     |           6 |         10108 |           81848 |      3033 |
| deerhunter_any    | EFS      |   1 | true     |           6 |          5896 |           24161 |       911 |
| deerhunter_any    | EFS      |   2 | true     |           6 |          6106 |           24330 |       899 |
| deerhunter_any    | EFS      |   3 | true     |           6 |          5896 |           24161 |       893 |
| deerhunter_any    | EFS      |   4 | true     |           6 |          5896 |           24161 |       913 |
| deerhunter_any    | EFS      |   5 | true     |           6 |          6106 |           24330 |      1200 |
| deerhunter_any    | EFS      |   6 | true     |           6 |          6106 |           24330 |      1200 |
| deerhunter_any    | EFS      |   7 | true     |           6 |          6106 |           24330 |      1151 |
| deerhunter_any    | EFS      |   8 | true     |           6 |          5896 |           24161 |      1186 |
| deerhunter_any    | EFS      |   9 | true     |           6 |          5896 |           24161 |      1223 |
| deerhunter_any    | EFS      |  10 | true     |           6 |          6106 |           24330 |      1159 |
| deerhunter_any    | GFS      |   1 | true     |           6 |         66442 |          519209 |     16193 |
| deerhunter_any    | GFS      |   2 | true     |           6 |         66505 |          519888 |     16254 |
| deerhunter_any    | GFS      |   3 | true     |           6 |         66442 |          519209 |     16161 |
| deerhunter_any    | GFS      |   4 | true     |           6 |         66442 |          519209 |     16002 |
| deerhunter_any    | GFS      |   5 | true     |           6 |         66505 |          519888 |     16230 |
| deerhunter_any    | GFS      |   6 | true     |           6 |         66505 |          519888 |     16158 |
| deerhunter_any    | GFS      |   7 | true     |           6 |         66505 |          519888 |     16160 |
| deerhunter_any    | GFS      |   8 | true     |           6 |         66442 |          519209 |     16203 |
| deerhunter_any    | GFS      |   9 | true     |           6 |         66442 |          519209 |     16103 |
